Machine_ID,Temperature,Run_Time,Downtime_Flag
M_080,85.44,342.75,1
M_904,119.04,259.45,0
M_171,90.57,297.67,1
M_234,71.17,332.64,0
M_075,63.9,176.0,0
M_746,92.22,6.97,0
M_014,66.98,236.33,1
M_747,75.15,355.15,0
M_491,97.94,383.65,1
M_019,85.85,444.43,1
M_205,107.23,368.99,0
M_670,62.42,216.32,0
M_328,73.24,367.13,1
M_384,108.86,462.52,0
M_676,75.46,353.14,1
M_761,78.67,294.33,0
M_124,88.11,423.81,1
M_908,70.76,197.75,0
M_511,79.37,355.66,1
M_012,53.81,400.37,0
M_998,102.0,53.52,0
M_614,78.86,117.66,1
M_590,89.35,360.97,1
M_062,116.68,116.37,0
M_430,88.33,320.43,0
M_960,95.67,5.36,0
M_444,58.33,230.84,1
M_351,104.4,257.06,0
M_629,54.52,212.67,1
M_450,104.01,366.25,0
M_326,93.85,308.9,0
M_900,58.01,326.48,1
M_764,109.44,313.27,0
M_890,94.28,403.94,1
M_349,118.3,478.18,1
M_486,110.7,15.78,0
M_803,106.92,309.92,0
M_097,59.96,131.54,1
M_141,60.63,319.92,0
M_007,84.96,446.33,0
M_529,105.44,174.88,1
M_139,67.47,287.74,1
M_096,61.86,268.06,1
M_959,86.78,160.65,1
M_639,51.01,226.81,0
M_351,113.76,342.96,1
M_861,109.92,105.62,1
M_252,112.34,449.42,0
M_393,103.62,220.1,1
M_126,110.52,258.68,1
M_041,75.57,319.17,1
M_585,117.27,261.57,0
M_139,114.17,99.54,0
M_259,114.82,181.27,1
M_436,79.04,237.39,1
M_855,60.57,396.28,0
M_216,95.14,358.6,0
M_893,75.05,86.12,1
M_461,63.97,286.85,0
M_759,113.45,284.58,1
M_697,66.68,494.06,1
M_559,93.58,489.15,0
M_977,55.64,275.6,1
M_869,52.89,369.54,0
M_702,101.23,245.88,0
M_821,70.0,493.61,0
M_676,101.16,199.58,0
M_050,73.28,383.42,1
M_513,84.07,22.41,0
M_882,68.47,163.44,1
M_961,70.48,47.08,1
M_602,90.65,4.94,1
M_354,96.9,451.63,1
M_668,112.2,86.45,0
M_399,77.84,38.48,0
M_941,76.77,236.84,0
M_381,52.68,4.43,0
M_996,97.1,435.9,0
M_848,62.57,229.14,1
M_702,114.96,152.96,0
M_996,107.76,26.02,1
M_199,114.91,352.42,0
M_795,57.67,2.51,1
M_680,76.22,91.43,0
M_907,114.4,372.75,0
M_617,67.18,428.14,0
M_721,109.15,485.81,0
M_136,85.55,50.27,0
M_904,98.53,260.76,1
M_613,92.6,449.9,0
M_140,95.7,357.02,1
M_340,111.17,50.68,1
M_129,80.68,12.9,0
M_358,64.99,295.06,0
M_451,66.94,387.76,1
M_262,55.76,301.71,0
M_458,89.94,156.75,1
M_010,109.61,84.0,1
M_913,63.25,470.61,0
M_437,99.64,459.79,0
M_441,57.03,465.13,0
M_827,68.02,485.74,1
M_924,112.9,230.82,0
M_635,92.4,37.17,0
M_148,63.29,273.81,1
M_103,89.75,24.46,0
M_964,92.34,352.43,0
M_059,71.86,409.77,1
M_763,80.01,425.65,0
M_653,105.59,142.02,1
M_879,59.48,412.73,1
M_085,109.81,131.55,0
M_878,108.91,326.45,0
M_841,118.06,400.7,1
M_130,70.18,38.3,1
M_990,68.02,472.66,1
M_849,91.29,366.87,0
M_444,89.52,175.79,0
M_066,100.9,192.24,1
M_075,108.95,485.84,1
M_893,91.95,251.78,1
M_426,101.65,469.62,1
M_526,60.67,332.29,0
M_800,114.7,64.09,1
M_978,92.84,110.26,0
M_165,82.18,121.53,1
M_285,94.73,422.36,0
M_494,91.61,453.92,0
M_446,115.95,53.43,0
M_716,96.55,184.59,0
M_829,98.37,147.82,0
M_765,67.65,13.18,0
M_176,108.2,339.55,0
M_867,67.48,380.57,1
M_743,59.55,342.63,0
M_592,96.18,411.03,1
M_831,51.51,170.74,0
M_919,95.28,375.11,0
M_401,90.53,60.07,0
M_084,88.66,442.63,0
M_855,50.99,173.26,1
M_753,84.77,61.44,1
M_169,112.97,283.74,1
M_031,102.41,139.1,1
M_100,57.58,498.49,0
M_509,55.47,138.16,1
M_438,108.0,94.67,1
M_592,68.27,469.29,1
M_391,105.14,391.4,0
M_081,115.06,314.85,1
M_624,52.07,292.15,0
M_546,73.29,164.46,1
M_081,95.58,182.12,0
M_501,118.96,165.63,0
M_894,92.0,317.86,0
M_098,90.09,140.95,0
M_344,71.1,397.96,1
M_838,79.63,285.73,0
M_643,119.35,181.81,0
M_341,53.46,245.05,1
M_088,98.55,72.12,1
M_242,80.36,50.36,1
M_740,82.21,4.13,0
M_066,51.36,44.75,0
M_714,82.1,66.1,0
M_910,98.14,30.29,0
M_548,54.4,449.21,0
M_161,102.41,118.26,0
M_312,92.4,237.32,0
M_725,86.04,222.02,1
M_710,60.41,73.06,1
M_619,102.79,327.18,1
M_797,107.97,142.21,0
M_285,84.99,398.5,0
M_477,55.87,66.52,0
M_378,71.48,379.33,1
M_253,50.45,59.67,0
M_475,83.59,309.81,0
M_877,55.21,390.8,1
M_746,90.8,294.05,0
M_588,110.55,278.69,1
M_544,77.61,331.21,1
M_073,61.5,203.23,1
M_501,65.91,418.95,0
M_852,100.77,388.91,1
M_072,75.75,366.31,0
M_113,60.83,290.53,1
M_572,105.88,28.57,1
M_944,118.25,323.42,1
M_654,65.11,124.53,0
M_276,99.91,187.0,0
M_052,119.72,171.97,0
M_531,60.56,69.55,1
M_704,108.61,249.3,1
M_281,73.46,337.19,1
M_696,97.28,443.74,0
M_094,91.5,277.57,1
M_346,106.29,243.29,1
M_658,55.81,326.14,0
M_996,101.51,393.32,1
M_855,91.27,441.18,0
M_573,111.44,92.58,1
M_087,119.16,81.51,1
M_651,114.99,93.2,1
M_950,64.91,4.6,1
M_132,53.04,259.88,1
M_864,100.51,485.79,0
M_575,82.8,34.83,1
M_601,54.61,343.54,0
M_651,89.04,33.53,1
M_053,105.71,142.48,0
M_104,50.04,181.51,1
M_536,90.69,386.95,0
M_139,95.38,342.99,1
M_024,97.65,115.4,1
M_438,98.49,372.39,1
M_202,102.38,274.92,1
M_182,51.34,258.41,0
M_832,113.54,477.24,0
M_838,80.22,167.38,0
M_448,90.7,170.95,1
M_675,81.48,71.28,1
M_514,107.53,244.11,1
M_354,100.92,338.83,0
M_469,94.04,421.42,0
M_291,92.44,275.83,0
M_435,58.7,43.05,0
M_904,112.36,488.38,0
M_533,70.0,241.1,1
M_738,97.61,491.35,0
M_786,103.39,344.45,0
M_693,84.51,18.98,1
M_883,97.17,439.28,1
M_820,51.01,235.51,0
M_551,104.44,203.59,1
M_836,94.11,101.97,0
M_840,85.62,77.98,0
M_851,56.32,331.7,1
M_880,69.66,215.36,0
M_751,51.47,124.73,1
M_877,108.55,382.63,0
M_373,62.1,483.89,1
M_035,112.0,497.42,1
M_561,54.45,265.07,1
M_578,113.76,410.42,0
M_977,117.73,295.86,0
M_609,107.08,465.26,0
M_300,97.66,423.68,1
M_947,72.87,256.19,1
M_761,102.58,105.86,0
M_255,118.18,172.0,1
M_863,59.75,418.97,0
M_532,62.64,457.37,0
M_216,73.05,405.23,1
M_666,53.41,358.96,1
M_376,77.32,143.11,0
M_868,119.22,334.7,1
M_593,99.93,10.47,1
M_874,111.44,326.71,1
M_967,105.56,273.47,0
M_095,82.37,80.15,1
M_990,69.34,219.19,0
M_165,108.4,147.64,1
M_548,94.26,288.23,0
M_781,97.36,88.15,0
M_518,93.4,488.38,0
M_392,99.2,132.72,1
M_983,72.03,303.88,1
M_632,111.58,125.02,1
M_606,106.79,5.12,1
M_297,67.81,337.5,1
M_817,118.47,374.46,1
M_434,108.09,205.84,0
M_746,67.98,352.44,1
M_790,78.43,190.13,1
M_467,83.24,494.18,1
M_568,67.92,303.85,1
M_952,52.76,455.18,0
M_783,74.77,318.48,0
M_941,66.52,431.29,1
M_580,94.68,366.64,1
M_982,108.44,197.28,1
M_893,106.71,53.11,0
M_434,83.95,181.78,1
M_782,74.51,389.52,0
M_415,106.27,74.41,1
M_210,113.66,161.94,1
M_710,87.41,299.49,0
M_453,66.2,208.14,0
M_082,116.28,340.93,0
M_010,67.39,237.22,0
M_058,67.62,412.44,0
M_963,87.9,58.15,0
M_139,77.55,426.24,1
M_962,83.53,302.15,1
M_557,95.92,493.85,0
M_347,105.11,28.22,1
M_778,53.12,72.1,1
M_513,115.28,232.19,1
M_084,59.29,26.05,0
M_744,80.98,406.26,0
M_607,119.08,435.81,1
M_606,94.2,137.89,1
M_634,80.16,67.98,1
M_227,91.39,403.72,1
M_645,90.92,377.79,1
M_168,56.63,160.92,1
M_098,66.8,45.1,0
M_401,81.14,252.84,1
M_634,58.0,156.52,0
M_182,52.32,495.27,0
M_580,89.83,274.07,0
M_551,59.34,413.37,1
M_903,63.65,10.81,1
M_673,78.47,416.08,1
M_434,115.6,46.39,0
M_656,101.72,222.67,1
M_778,84.14,119.89,1
M_125,115.84,486.5,1
M_708,50.46,203.35,1
M_777,50.91,176.29,0
M_009,110.74,354.03,0
M_873,89.62,251.86,1
M_772,99.38,28.07,1
M_325,105.06,243.4,0
M_289,54.56,266.99,1
M_441,65.26,30.05,0
M_056,115.38,137.97,0
M_961,67.0,359.88,1
M_580,76.88,441.07,1
M_853,62.8,462.85,1
M_669,53.14,206.24,1
M_202,76.94,471.98,0
M_126,108.16,55.48,0
M_166,55.91,46.29,0
M_572,72.58,356.24,1
M_465,119.8,136.17,0
M_564,51.75,33.34,0
M_941,50.13,199.9,1
M_984,75.77,245.82,0
M_424,71.33,65.32,0
M_404,105.62,211.58,1
M_278,83.44,230.64,1
M_978,69.84,253.55,1
M_732,97.89,372.26,1
M_248,91.48,133.11,0
M_889,59.96,237.94,1
M_873,79.43,289.75,1
M_662,74.66,314.36,0
M_633,60.44,335.29,0
M_587,111.8,174.22,0
M_619,94.77,105.28,0
M_181,90.88,158.99,0
M_321,106.17,73.5,0
M_779,70.92,298.37,0
M_396,94.73,100.91,0
M_470,100.31,385.04,0
M_863,78.38,437.47,0
M_236,90.59,246.68,0
M_585,73.0,275.73,0
M_368,59.52,175.3,0
M_862,106.61,245.03,0
M_721,109.4,272.99,1
M_644,114.68,470.6,0
M_416,103.38,416.74,1
M_807,66.6,201.59,0
M_180,59.0,209.98,0
M_768,84.79,241.49,0
M_393,97.46,172.14,1
M_917,58.05,134.93,1
M_461,110.48,194.79,0
M_141,57.51,199.41,0
M_769,113.38,267.18,1
M_735,97.85,244.37,1
M_276,50.42,20.34,0
M_120,68.36,16.13,0
M_696,97.99,488.13,0
M_791,72.03,93.05,0
M_648,94.69,397.64,0
M_308,54.74,415.35,1
M_506,67.43,253.95,0
M_223,106.27,64.58,1
M_766,113.5,275.86,0
M_551,100.36,466.7,0
M_155,105.12,31.24,0
M_963,72.42,358.02,1
M_765,119.01,276.07,0
M_783,77.81,463.1,1
M_068,68.57,257.15,1
M_863,65.11,89.12,1
M_189,51.47,386.43,1
M_778,51.95,105.95,0
M_909,101.41,96.97,1
M_005,93.45,64.03,1
M_302,77.57,494.35,0
M_046,54.11,16.28,0
M_637,116.71,190.46,1
M_684,55.76,122.75,0
M_454,51.18,360.53,0
M_993,73.96,460.44,0
M_194,65.38,415.65,1
M_953,84.18,422.48,0
M_407,72.41,205.78,1
M_747,62.47,393.58,0
M_650,108.72,216.51,1
M_447,110.86,185.92,0
M_993,104.25,33.53,0
M_577,86.67,479.06,1
M_334,117.11,52.96,1
M_991,77.79,428.72,1
M_236,61.69,328.66,0
M_443,90.75,204.82,1
M_924,63.23,166.22,0
M_962,64.99,151.76,0
M_909,82.67,22.13,1
M_637,57.52,392.35,0
M_980,57.63,339.94,1
M_242,50.64,124.28,0
M_826,111.92,329.78,0
M_123,58.25,499.11,1
M_013,90.21,125.15,1
M_140,108.53,456.03,1
M_822,52.43,373.38,0
M_766,95.35,24.19,1
M_583,106.88,78.75,0
M_255,65.8,256.68,0
M_087,69.04,368.2,1
M_467,119.27,404.07,0
M_459,61.43,210.46,0
M_560,99.13,392.2,0
M_045,64.57,83.83,0
M_231,116.46,377.8,1
M_745,108.32,62.3,1
M_151,96.22,325.43,1
M_598,56.32,300.44,0
M_224,60.26,343.24,0
M_455,88.49,110.45,1
M_606,87.88,389.42,1
M_564,106.89,426.88,0
M_330,55.57,406.92,0
M_347,113.81,345.8,0
M_244,76.15,211.68,1
M_371,54.13,461.63,1
M_587,115.06,49.53,0
M_272,64.44,259.46,1
M_232,90.92,193.78,1
M_554,79.72,174.42,0
M_982,104.24,149.73,0
M_788,97.27,382.48,1
M_557,114.6,410.04,0
M_498,95.12,368.57,0
M_927,51.38,204.72,0
M_781,69.07,474.62,1
M_971,82.49,417.91,0
M_960,73.99,165.9,0
M_296,99.5,188.72,0
M_639,81.65,83.56,1
M_058,50.67,63.13,1
M_383,66.05,383.21,1
M_744,60.87,385.21,0
M_436,104.72,72.04,1
M_472,111.92,2.91,0
M_461,96.67,119.15,1
M_086,111.98,88.98,1
M_321,61.53,217.26,0
M_899,93.51,229.3,1
M_443,92.35,144.34,0
M_882,108.31,252.03,0
M_448,95.48,166.08,1
M_523,81.9,178.96,1
M_958,100.02,384.25,0
M_187,75.28,489.62,0
M_111,90.62,66.51,0
M_273,105.43,42.88,1
M_930,84.94,27.91,1
M_553,55.1,26.74,1
M_764,103.51,451.77,1
M_440,105.71,157.85,1
M_802,63.76,80.38,0
M_997,111.87,231.58,1
M_972,103.12,433.55,0
M_043,88.81,470.43,1
M_150,54.14,484.93,1
M_914,92.1,45.32,1
M_220,90.02,474.4,1
M_491,88.75,432.62,1
M_768,87.11,458.69,0
M_945,111.82,435.2,0
M_161,62.87,67.13,0
M_039,51.38,134.79,0
M_319,66.34,75.22,1
M_693,79.65,276.81,1
M_271,101.06,344.8,1
M_569,103.97,247.15,1
M_214,98.94,318.83,0
M_712,61.31,418.34,1
M_351,69.48,1.6,0
M_384,100.08,283.91,1
M_809,97.17,396.77,1
M_369,71.83,372.29,1
M_113,61.03,226.88,0
M_441,91.26,141.22,0
M_787,86.67,244.7,0
M_372,110.2,471.76,1
M_466,61.35,125.95,0
M_421,95.17,210.63,0
M_132,107.99,265.3,1
M_633,79.91,284.96,1
M_338,89.46,46.54,1
M_904,109.08,491.29,0
M_866,108.02,167.78,1
M_807,106.74,256.95,1
M_293,80.96,130.09,1
M_277,64.54,37.52,0
M_703,95.85,182.61,0
M_328,73.28,40.59,1
M_860,71.69,200.02,1
M_057,69.81,26.68,1
M_037,55.32,158.71,1
M_952,59.05,470.71,1
M_984,63.11,168.0,1
M_137,114.29,429.71,0
M_944,94.4,167.91,0
M_409,107.58,225.94,1
M_879,105.42,478.56,0
M_309,64.67,366.97,0
M_223,114.1,198.2,0
M_293,100.31,407.57,0
M_598,56.41,352.49,1
M_222,94.0,284.91,0
M_178,95.42,459.15,0
M_739,90.31,123.51,0
M_754,90.6,61.72,0
M_253,88.01,2.38,1
M_205,106.63,243.02,1
M_850,93.52,405.77,1
M_510,100.34,17.0,0
M_930,87.66,263.41,1
M_932,87.92,190.09,0
M_338,61.56,484.05,0
M_094,95.16,216.42,1
M_550,114.78,142.38,0
M_453,77.66,341.02,1
M_150,64.97,205.22,0
M_942,72.39,103.16,1
M_872,78.4,296.42,0
M_325,97.12,104.37,1
M_705,108.26,301.6,0
M_966,51.14,124.35,0
M_899,52.18,246.9,0
M_074,92.13,207.69,0
M_458,57.35,381.67,0
M_246,59.03,189.16,1
M_579,113.99,340.88,1
M_321,96.29,17.05,0
M_503,71.79,374.39,0
M_459,95.03,167.61,0
M_070,66.95,43.26,1
M_277,73.18,64.96,1
M_833,72.7,426.6,0
M_859,56.0,152.43,0
M_526,52.81,441.96,0
M_489,64.34,9.26,1
M_956,77.61,231.03,0
M_164,117.52,231.96,0
M_363,85.01,321.62,0
M_953,68.7,389.04,1
M_870,76.03,483.4,1
M_059,92.29,36.52,0
M_602,83.37,19.41,1
M_006,105.13,431.24,1
M_117,94.18,188.03,1
M_688,77.52,59.52,0
M_151,103.53,180.21,0
M_492,52.81,16.59,1
M_964,59.46,85.55,1
M_037,84.61,63.0,1
M_406,67.59,167.36,0
M_633,110.79,11.53,0
M_167,69.04,240.57,1
M_518,78.26,125.0,0
M_952,66.2,352.42,0
M_637,90.28,9.2,0
M_962,109.03,290.77,1
M_621,64.22,445.05,0
M_663,107.31,402.69,1
M_266,109.11,285.94,1
M_969,118.32,119.28,0
M_167,61.72,339.09,1
M_234,101.8,198.89,1
M_287,86.67,206.78,1
M_958,83.59,241.4,0
M_247,70.12,77.06,0
M_078,81.43,30.79,1
M_799,108.47,404.1,0
M_545,69.59,483.23,0
M_046,70.92,104.78,0
M_772,54.27,225.09,0
M_681,77.19,290.0,0
M_585,50.77,291.23,1
M_826,84.75,384.27,0
M_722,51.1,332.12,0
M_377,71.82,267.23,0
M_151,102.24,45.16,1
M_215,71.79,178.28,0
M_204,100.39,353.93,1
M_552,59.93,212.71,0
M_508,100.27,357.95,0
M_356,52.5,380.5,1
M_414,50.63,168.02,0
M_618,71.77,110.08,0
M_588,54.4,180.44,0
M_543,53.29,324.12,0
M_856,103.93,245.63,1
M_361,76.44,164.01,1
M_899,90.66,143.46,0
M_144,112.11,144.64,1
M_552,98.85,116.83,1
M_126,94.35,36.52,0
M_823,84.99,421.04,0
M_741,87.93,463.66,1
M_379,103.41,11.35,0
M_068,61.82,337.4,1
M_501,71.51,403.64,1
M_714,82.59,319.56,0
M_932,66.86,472.75,0
M_142,69.12,493.94,1
M_003,56.17,94.73,0
M_763,88.88,28.21,1
M_419,108.87,446.99,1
M_895,84.52,342.59,1
M_625,119.31,457.64,1
M_295,92.2,19.3,0
M_347,83.31,428.13,0
M_912,80.38,197.06,1
M_146,87.09,99.76,0
M_732,95.93,43.41,1
M_099,56.17,472.18,1
M_094,116.19,79.61,1
M_667,83.29,64.22,0
M_221,110.12,465.24,0
M_152,56.79,25.15,0
M_739,80.08,236.0,0
M_979,81.35,305.67,1
M_290,79.59,411.98,0
M_918,106.13,133.58,1
M_808,83.21,216.62,1
M_494,63.57,103.57,1
M_690,108.5,359.47,1
M_043,98.94,55.06,1
M_362,100.66,426.73,1
M_220,104.32,182.07,0
M_353,101.96,104.76,0
M_710,78.4,351.84,1
M_249,105.7,230.58,1
M_199,65.78,189.8,0
M_262,61.59,199.87,0
M_814,84.12,82.44,1
M_352,81.36,297.91,1
M_735,114.86,389.69,1
M_931,101.26,127.93,1
M_198,96.33,398.89,1
M_745,115.57,402.12,0
M_834,51.77,356.97,1
M_544,80.58,223.31,0
M_216,91.59,142.0,1
M_538,80.12,351.99,0
M_613,64.68,170.05,1
M_350,98.26,421.23,0
M_552,83.97,289.87,1
M_333,110.11,366.46,1
M_587,63.67,371.05,1
M_642,107.78,44.19,1
M_225,79.68,444.14,0
M_593,114.18,10.66,0
M_335,103.48,293.26,1
M_823,62.5,426.92,0
M_813,98.43,265.35,0
M_551,69.13,153.64,1
M_161,78.78,184.21,0
M_790,111.72,392.1,1
M_183,68.74,77.16,0
M_699,81.89,493.8,0
M_971,95.44,457.15,0
M_814,72.9,338.92,1
M_105,97.58,185.97,1
M_306,112.23,440.83,0
M_595,57.25,224.02,1
M_686,101.44,420.84,1
M_456,70.73,248.9,1
M_235,86.64,469.28,1
M_651,53.82,117.59,0
M_246,103.85,274.33,1
M_704,86.2,172.51,1
M_015,100.89,294.71,1
M_451,64.39,211.01,0
M_519,109.2,481.82,1
M_725,111.33,298.36,1
M_789,68.04,249.25,1
M_405,90.83,9.53,1
M_859,87.5,412.51,1
M_162,115.01,19.17,0
M_460,116.09,196.0,1
M_547,76.17,190.67,1
M_629,107.58,9.09,1
M_288,114.68,393.91,1
M_671,103.63,41.34,1
M_457,79.68,275.27,1
M_316,81.9,439.74,0
M_319,105.59,14.49,0
M_443,110.57,68.86,0
M_717,119.17,45.81,1
M_097,90.54,101.44,1
M_566,113.5,339.64,1
M_367,76.16,7.53,1
M_004,53.26,104.82,0
M_253,117.22,103.89,0
M_545,103.48,223.88,0
M_344,57.57,271.38,0
M_454,116.31,171.41,0
M_827,76.16,461.87,1
M_109,93.2,281.93,0
M_167,57.86,398.84,1
M_949,115.17,487.41,0
M_580,83.59,90.74,0
M_968,88.42,74.21,1
M_354,98.76,400.55,1
M_381,111.37,355.79,0
M_897,87.89,417.03,1
M_856,112.06,2.08,1
M_658,78.36,182.49,0
M_909,101.16,45.82,1
M_208,69.21,99.6,1
M_937,117.47,176.28,0
M_090,85.64,64.42,1
M_938,84.23,98.47,1
M_580,59.23,473.85,1
M_252,88.0,201.04,1
M_642,64.41,276.11,0
M_981,66.11,147.63,0
M_838,106.66,17.92,0
M_597,92.41,370.81,1
M_320,84.37,352.08,1
M_621,116.81,182.82,0
M_998,52.23,438.37,0
M_108,98.81,26.85,1
M_651,63.71,371.32,0
M_282,79.81,258.0,1
M_382,50.17,381.26,0
M_528,69.09,325.82,1
M_235,108.3,423.81,0
M_118,63.95,251.99,1
M_368,102.89,125.55,0
M_886,114.86,478.83,0
M_328,110.51,139.63,0
M_276,86.32,497.21,0
M_068,81.85,85.68,0
M_625,90.48,154.2,1
M_085,50.6,298.0,0
M_062,88.91,456.75,1
M_272,119.45,119.38,1
M_465,55.06,74.76,0
M_301,113.68,494.38,0
M_051,98.38,48.89,1
M_798,56.11,446.0,1
M_696,68.57,429.0,0
M_703,67.85,420.04,1
M_410,83.75,161.42,1
M_009,80.6,405.56,1
M_882,59.33,38.27,1
M_067,117.79,104.89,1
M_291,77.01,224.97,0
M_915,59.75,423.03,0
M_701,53.4,188.01,0
M_307,58.08,60.59,0
M_960,102.28,263.3,1
M_848,113.14,179.4,0
M_007,60.41,172.68,0
M_451,100.75,224.27,0
M_446,54.82,248.46,0
M_543,83.18,445.78,0
M_358,101.95,156.89,0
M_056,70.29,65.37,1
M_873,104.03,491.71,0
M_614,61.67,116.9,0
M_337,76.48,31.83,0
M_443,84.11,158.42,1
M_968,86.67,435.02,0
M_897,95.61,274.38,0
M_813,83.33,123.31,1
M_776,119.1,148.47,1
M_790,82.87,184.11,0
M_604,119.21,216.37,0
M_660,61.94,456.6,0
M_332,100.54,276.21,0
M_140,54.53,360.75,1
M_773,98.37,62.07,1
M_864,75.88,265.76,0
M_836,71.41,159.66,1
M_921,60.78,443.69,0
M_203,59.88,320.25,0
M_019,88.83,433.11,0
M_345,71.75,351.82,1
M_299,110.93,73.84,1
M_907,85.74,122.5,1
M_546,56.52,170.57,0
M_126,71.25,227.07,0
M_920,105.91,78.56,0
M_256,79.7,328.57,1
M_249,56.25,329.28,1
M_515,65.32,460.67,0
M_580,80.86,329.3,1
M_594,70.32,45.98,0
M_038,108.15,493.12,0
M_012,93.42,384.23,1
M_961,116.33,127.14,0
M_564,61.18,442.24,1
M_473,56.57,176.22,1
M_928,60.75,188.3,0
M_304,75.96,22.65,1
M_497,80.69,38.53,0
M_282,64.52,209.31,1
M_594,104.47,249.75,1
M_354,93.61,34.91,0
M_768,109.27,276.79,1
M_325,86.95,277.79,1
M_251,82.99,240.32,1
M_585,97.38,310.32,1
M_692,55.5,466.15,0
M_721,98.51,99.86,0
M_127,65.63,193.77,1
M_458,73.98,470.46,1
M_598,52.47,54.78,1
M_828,85.79,424.17,1
M_966,104.76,356.23,1
M_108,83.23,428.17,0
M_567,117.36,161.77,1
M_832,95.31,255.65,1
M_056,67.48,52.41,1
M_726,100.85,222.35,0
M_609,52.57,456.97,0
M_934,114.6,243.51,0
M_407,110.4,129.98,1
M_574,75.39,247.51,0
M_926,69.24,44.15,1
M_331,53.98,424.12,0
M_159,57.5,310.32,1
M_251,72.15,239.95,0
M_001,97.38,175.85,1
M_907,86.35,225.46,0
M_661,50.05,266.05,0
M_630,118.95,212.02,0
M_092,101.12,329.53,0
M_959,97.09,320.48,1
M_824,72.17,309.04,0
M_101,112.75,433.27,1
M_094,98.05,151.21,1
M_999,72.84,469.44,0
M_013,94.02,9.04,1
M_863,116.76,433.4,0
M_642,109.94,149.28,0
M_490,95.88,253.53,1
M_074,96.99,145.51,1
M_883,78.02,91.31,0
M_134,60.6,27.2,0
M_523,79.79,494.72,1
M_583,75.97,12.05,0
M_952,107.53,310.95,0
M_572,82.32,93.11,1
M_687,87.97,337.42,0
M_405,84.83,318.4,0
M_061,117.72,155.59,0
M_789,103.03,490.51,1
M_545,92.42,256.44,1
M_660,70.93,129.8,1
M_045,63.28,151.61,1
M_518,83.67,84.55,0
M_918,82.32,369.57,1
M_828,88.7,111.69,0
M_693,104.01,92.37,1
M_599,77.46,252.58,0
M_071,103.15,418.53,0
M_150,95.03,86.04,0
M_348,100.96,157.8,1
M_253,86.28,422.69,1
M_722,50.04,21.19,0
M_327,92.84,78.04,0
M_519,86.84,226.87,0
M_768,95.06,148.32,1
M_322,108.28,208.71,0
M_875,85.02,258.25,1
M_897,112.74,439.78,0
M_359,67.67,14.5,1
M_234,51.56,420.14,0
M_906,115.23,115.93,1
M_251,61.94,203.25,0
M_349,104.85,6.66,0
M_063,51.4,43.31,0
M_469,106.77,377.39,0
M_754,62.71,421.06,0
M_462,80.88,452.04,1
M_953,116.69,126.49,0
M_366,63.2,222.26,1
M_895,93.98,148.78,0
M_648,55.8,42.23,1
M_313,74.2,108.2,1
M_277,70.94,467.0,0
M_425,66.87,181.12,1
M_012,105.77,181.03,1
M_343,76.36,458.32,1
M_500,80.02,316.69,1
M_894,101.4,299.74,0
M_242,72.01,14.91,1
M_519,99.37,214.24,1
M_380,109.76,218.07,1
M_674,90.66,309.87,1
M_364,91.77,264.28,0
M_907,70.78,221.39,0
M_196,76.52,1.73,0
M_596,81.81,145.68,0
M_018,98.38,84.73,1
M_429,116.7,203.41,1
M_045,95.85,291.24,1
M_540,70.37,73.95,1
M_753,61.76,499.31,0
M_268,71.84,22.12,1
M_385,113.01,224.71,0
M_772,101.34,349.34,0
M_476,106.14,246.98,1
M_391,100.21,146.92,1
M_579,97.62,2.77,1
M_981,82.35,151.51,0
M_513,104.17,435.61,0
M_173,71.43,456.11,1
M_214,87.81,492.4,1
M_592,80.02,294.59,0
M_450,51.58,135.59,0
M_090,108.48,11.67,1
M_055,79.71,40.16,0
M_801,63.18,164.71,1
M_560,52.34,328.4,0
M_184,60.74,35.91,1
M_208,114.33,173.03,0
M_857,93.41,347.06,0
M_665,75.85,462.65,1
M_498,75.61,435.31,0
M_849,109.59,134.53,0
M_427,114.47,81.5,1
M_031,71.32,210.41,1
M_088,68.44,251.07,0
M_702,97.0,344.22,0
M_139,79.81,93.23,1
M_288,100.77,377.84,1
M_047,104.3,374.38,0
M_894,59.3,323.52,1
M_359,109.76,155.52,0
M_101,103.72,351.97,0
M_016,112.72,445.21,0
M_864,71.08,143.44,0
M_987,64.13,374.13,0
M_197,105.16,260.96,0
M_811,65.94,375.97,0
M_107,85.98,204.47,0
M_061,66.01,146.6,1
M_444,66.77,31.8,1
M_851,108.7,97.8,0
M_421,102.57,93.97,1
M_613,73.84,282.92,1
M_849,70.43,388.21,0
M_162,116.75,388.69,1
M_252,63.08,484.29,0
M_495,114.1,447.6,1
M_758,96.76,138.92,0
M_341,113.71,330.59,0
M_963,104.95,465.59,1
M_625,66.38,88.1,1
M_751,101.65,467.47,1
M_912,63.1,457.13,0
M_914,83.01,104.73,1
M_478,119.55,301.19,1
M_161,73.95,320.96,1
M_378,108.92,134.62,1
M_274,95.83,236.82,1
M_984,88.92,489.47,0
M_955,88.91,342.69,0
M_231,108.64,243.16,0
M_039,66.2,80.91,1
M_472,65.41,56.5,1
M_074,93.02,294.44,1
M_949,117.34,346.14,0
M_401,69.69,466.65,1
M_057,89.09,76.79,0
M_817,106.36,470.54,0
M_488,70.02,38.82,1
M_060,105.15,345.27,1
M_556,102.05,150.44,0
M_182,75.71,431.04,0
M_673,51.0,274.79,1
